,postcode,bedrooms,main_type,second_level_type,footprint_area_sqm,abshmin,absh2,abshmax,relh2,relhmax,internal_floor_area_sqm,chain_1_hash
198,SW11 1DW,4,HSE,TERR,69.56501,18.5,26.5,29.2,8.0,10.7,125.0,6a444eb376cc545a7ddee4683d4107bd
199,SW11 3AA,2,FLA,CNV,59.49126,3.5,10.5,15.3,7.0,11.8,66.0,358f0fc93e74dd7e2e1683b311de9c93
200,SW11 1DW,4,HSE,TERR,58.34002,18.6,27.0,29.6,8.4,11.0,142.0,6a444eb376cc545a7ddee4683d4107bd
201,SW11 1DW,1,FLA,CNV,58.58126,19.0,27.2,29.3,8.2,10.3,61.0,6a444eb376cc545a7ddee4683d4107bd
202,SW11 1DW,2,FLA,CNV,85.9403,19.0,27.2,30.0,8.2,11.0,63.0,6a444eb376cc545a7ddee4683d4107bd
203,SW11 1DW,2,FLA,CNV,85.9403,19.0,27.2,30.0,8.2,11.0,49.0,6a444eb376cc545a7ddee4683d4107bd
204,SW11 1DW,2,FLA,CNV,80.2925,17.8,26.0,29.2,8.2,11.4,64.0,6a444eb376cc545a7ddee4683d4107bd
205,SW11 1DW,2,FLA,CNV,59.5771,18.3,26.6,29.2,8.3,10.9,47.0,6a444eb376cc545a7ddee4683d4107bd
206,SW11 2AH,3,FLA,CNV,72.29327,15.6,26.4,31.0,10.8,15.4,126.0,9a089520446cd5cdd80d1e4326e59487
207,SW11 3AD,3,HSE,TERR,69.73037,3.6,9.7,12.0,6.1,8.4,156.0,c934b09f0befa46ae280423dc47a5b11
208,SW11 3AD,4,HSE,TERR,56.87918,3.6,11.6,13.9,8.0,10.3,136.0,c934b09f0befa46ae280423dc47a5b11
209,SW11 1DY,4,HSE,TERR,74.73336,15.7,24.2,26.8,8.5,11.1,106.0,93e460daa73b3bbf5b2d1c77cdb4a477
210,SW11 3AD,3,HSE,TERR,59.68052,3.6,12.4,14.5,8.8,10.9,121.0,c934b09f0befa46ae280423dc47a5b11
211,SW11 1DY,5,HSE,TERR,82.44373,15.7,23.4,26.9,7.7,11.2,170.0,93e460daa73b3bbf5b2d1c77cdb4a477
212,SW11 3AD,4,HSE,TERR,58.59707,3.6,11.9,14.3,8.3,10.7,157.0,c934b09f0befa46ae280423dc47a5b11
213,SW11 3AD,4,HSE,TERR,71.86329,3.7,9.9,13.6,6.2,9.9,129.0,ce38d767a9f965afa1b1e2222625d28f
214,SW11 1DY,3,HSE,TERR,68.52883,15.9,23.1,26.1,7.2,10.2,131.0,8deb9dd6b43973d5e2b84d2d17494029
215,SW11 3AD,5,HSE,TERR,89.5537,3.7,10.1,13.6,6.4,9.9,171.0,ce38d767a9f965afa1b1e2222625d28f
216,SW11 3AD,4,HSE,TERR,80.45147,3.7,9.4,13.2,5.7,9.5,157.0,ce38d767a9f965afa1b1e2222625d28f
217,SW11 3AD,3,HSE,TERR,60.89503,3.7,12.0,14.0,8.3,10.3,158.0,34229848ec3663a05afd55cb60450cd3
218,SW11 1DY,4,HSE,TERR,46.62127,16.0,23.2,26.5,7.2,10.5,106.0,5a99d5111d916f8f4649d815c8ea9e94
219,SW11 3AD,3,HSE,TERR,59.44636,3.7,11.3,14.0,7.6,10.3,159.0,34229848ec3663a05afd55cb60450cd3
220,SW11 3AD,4,HSE,TERR,72.56048,3.6,10.9,14.0,7.3,10.4,122.0,34229848ec3663a05afd55cb60450cd3
221,SW11 3AD,3,HSE,TERR,67.05227,3.6,9.9,11.1,6.3,7.5,113.0,34229848ec3663a05afd55cb60450cd3
222,SW11 1DY,4,HSE,TERR,61.30329,16.0,22.7,26.1,6.7,10.1,85.0,5a99d5111d916f8f4649d815c8ea9e94
223,SW11 3AD,3,FLA,CNV,75.74012,3.6,10.6,14.7,7.0,11.1,160.0,c934b09f0befa46ae280423dc47a5b11
224,SW11 1DY,5,HSE,TERR,67.3619,16.3,22.9,26.5,6.6,10.2,146.0,b815e9d61c8eba6de169db34656b3fe4
225,SW11 1DY,4,HSE,TERR,73.81178,16.4,23.3,26.9,6.9,10.5,147.0,b815e9d61c8eba6de169db34656b3fe4
226,SW11 1DY,4,HSE,TERR,71.76703,16.4,23.6,27.0,7.2,10.6,143.0,b815e9d61c8eba6de169db34656b3fe4
227,SW11 1DY,3,HSE,TERR,70.34995,16.4,22.6,26.6,6.2,10.2,111.0,ac1d436286cea6e9e54bfaf42687d0d2
228,SW11 3AE,2,FLA,CNV,308.57853,3.6,8.0,10.6,4.4,7.0,97.0,91eb246eb74504521177f96476fec506
229,SW11 3AE,3,FLA,CNV,55.504,3.7,11.3,13.5,7.6,9.8,94.0,
230,SW11 1DY,3,HSE,TERR,65.90511,16.5,24.4,26.8,7.9,10.3,113.0,ac1d436286cea6e9e54bfaf42687d0d2
231,SW11 3AE,3,HSE,SEM,42.47989,3.6,10.1,11.2,6.5,7.6,73.0,811e84a9014e5081b04d2e190ee8c902
232,SW11 1DY,3,HSE,TERR,62.0133,16.5,24.8,26.4,8.3,9.9,113.0,ac1d436286cea6e9e54bfaf42687d0d2
233,SW11 3AE,2,HSE,TERR,40.435,3.6,10.0,14.0,6.4,10.4,95.0,c934b09f0befa46ae280423dc47a5b11
234,SW11 3AE,5,HSE,TERR,45.63001,3.6,10.7,13.8,7.1,10.2,103.0,c934b09f0befa46ae280423dc47a5b11
235,SW11 1DY,4,HSE,TERR,70.93645,16.6,24.2,26.9,7.6,10.3,141.0,ac1d436286cea6e9e54bfaf42687d0d2
236,SW11 3AE,2,HSE,TERR,46.2479,3.6,9.6,14.7,6.0,11.1,93.0,c934b09f0befa46ae280423dc47a5b11
237,SW11 3AE,1,FLA,CNV,55.504,3.7,11.3,13.5,7.6,9.8,41.0,
238,SW11 1DY,4,HSE,TERR,73.63739,16.5,23.9,26.7,7.4,10.2,148.0,ac1d436286cea6e9e54bfaf42687d0d2
239,SW11 1DY,4,HSE,TERR,71.99053,15.7,23.6,26.8,7.9,11.1,134.0,93e460daa73b3bbf5b2d1c77cdb4a477
240,SW11 1DY,2,FLA,CNV,52.88376,15.4,26.9,28.0,11.5,12.6,95.0,60b1687b02d6b7422be20d9c78d4c09e
241,SW11 1DY,2,FLA,BLK,82.42938,16.1,23.6,26.0,7.5,9.9,72.0,b815e9d61c8eba6de169db34656b3fe4
242,SW11 3AG,3,FLA,BLK,387.11875,4.3,14.4,18.3,10.1,14.0,96.0,634a2c00125d938811f9d215052189e8
243,SW11 1DY,2,FLA,CNV,57.13375,16.6,25.7,26.8,9.1,10.2,76.0,ac1d436286cea6e9e54bfaf42687d0d2
244,SW11 1DY,2,FLA,CNV,57.13375,16.6,25.7,26.8,9.1,10.2,76.0,ac1d436286cea6e9e54bfaf42687d0d2
245,SW11 3AG,1,FLA,BLK,387.11875,4.3,14.4,18.3,10.1,14.0,83.0,634a2c00125d938811f9d215052189e8
246,SW11 3AG,2,FLA,BLK,387.11875,4.3,14.4,18.3,10.1,14.0,66.0,634a2c00125d938811f9d215052189e8
247,SW11 3AG,2,FLA,BLK,387.11875,4.3,14.4,18.3,10.1,14.0,53.0,634a2c00125d938811f9d215052189e8
248,SW11 3AG,2,FLA,BLK,387.11875,4.3,14.4,18.3,10.1,14.0,60.0,634a2c00125d938811f9d215052189e8
249,SW11 3AG,4,FLA,BLK,399.62865,4.2,14.7,18.4,10.5,14.2,119.0,634a2c00125d938811f9d215052189e8
250,SW11 1EA,4,HSE,TERR,56.90124,17.6,25.0,27.9,7.4,10.3,139.0,ac1d436286cea6e9e54bfaf42687d0d2
251,SW11 3AG,3,FLA,BLK,399.62865,4.2,14.7,18.4,10.5,14.2,132.0,634a2c00125d938811f9d215052189e8
252,SW11 3AG,3,FLA,BLK,387.11875,4.3,14.4,18.3,10.1,14.0,97.0,634a2c00125d938811f9d215052189e8
253,SW11 1EA,4,HSE,TERR,69.18213,17.8,23.6,28.7,5.8,10.9,186.0,ac1d436286cea6e9e54bfaf42687d0d2
254,SW11 3AG,3,FLA,BLK,399.62865,4.2,14.7,18.4,10.5,14.2,126.0,634a2c00125d938811f9d215052189e8
255,SW11 1EA,4,HSE,TERR,70.74135,18.1,25.4,28.3,7.3,10.2,162.0,ac1d436286cea6e9e54bfaf42687d0d2
256,SW11 3AG,1,FLA,CNV,92.6825,4.2,7.1,9.1,2.9,4.9,83.0,c03274fa504174dfc9ca88f19467eb16
257,SW11 3AG,3,FLA,BLK,399.62865,4.2,14.7,18.4,10.5,14.2,120.0,634a2c00125d938811f9d215052189e8
258,SW11 1EA,4,HSE,TERR,57.45,18.3,25.8,28.5,7.5,10.2,135.0,ac1d436286cea6e9e54bfaf42687d0d2
259,SW11 3AG,3,FLA,CNV,128.32298,4.4,7.0,8.1,2.6,3.7,102.0,c03274fa504174dfc9ca88f19467eb16
260,SW11 1EA,5,HSE,TERR,67.42893,16.8,24.3,27.1,7.5,10.3,174.0,ac1d436286cea6e9e54bfaf42687d0d2
261,SW11 1EA,5,HSE,TERR,69.54804,16.9,23.8,27.1,6.9,10.2,150.0,ac1d436286cea6e9e54bfaf42687d0d2
262,SW11 1EA,4,HSE,TERR,62.34611,17.0,24.3,27.6,7.3,10.6,128.0,ac1d436286cea6e9e54bfaf42687d0d2
263,SW11 1EA,4,HSE,TERR,67.31758,17.0,24.7,27.4,7.7,10.4,162.0,ac1d436286cea6e9e54bfaf42687d0d2
264,SW11 1EA,4,HSE,TERR,67.6661,17.0,23.5,27.5,6.5,10.5,128.0,ac1d436286cea6e9e54bfaf42687d0d2
265,SW11 1EA,5,HSE,TERR,57.4175,17.1,25.5,27.1,8.4,10.0,169.0,ac1d436286cea6e9e54bfaf42687d0d2
266,SW11 1EA,5,HSE,TERR,66.69643,17.2,23.6,27.4,6.4,10.2,164.0,ac1d436286cea6e9e54bfaf42687d0d2
267,SW11 2AJ,2,FLA,CNV,55.77252,14.2,26.5,31.2,12.3,17.0,86.0,e3cbf8fc05638031734534f5a4cdd346
268,SW11 2AJ,2,FLA,CNV,52.0325,14.3,26.7,31.7,12.4,17.4,85.0,e3cbf8fc05638031734534f5a4cdd346
269,SW11 2AJ,3,FLA,CNV,52.0325,14.3,26.7,31.7,12.4,17.4,85.0,e3cbf8fc05638031734534f5a4cdd346
270,SW11 2AJ,2,FLA,CNV,55.88,14.3,27.8,31.5,13.5,17.2,93.0,e3cbf8fc05638031734534f5a4cdd346
271,SW11 2AJ,3,FLA,CNV,55.88,14.3,27.8,31.5,13.5,17.2,101.0,e3cbf8fc05638031734534f5a4cdd346
272,SW11 1EA,3,FLA,CNV,61.85375,18.0,25.7,28.3,7.7,10.3,57.0,ac1d436286cea6e9e54bfaf42687d0d2
273,SW11 1EA,2,FLA,CNV,67.98247,16.7,23.9,27.4,7.2,10.7,68.0,ac1d436286cea6e9e54bfaf42687d0d2
274,SW11 1EA,2,FLA,CNV,67.98247,16.7,23.9,27.4,7.2,10.7,92.0,ac1d436286cea6e9e54bfaf42687d0d2
275,SW11 1EB,4,HSE,TERR,50.60734,11.3,20.4,22.4,9.1,11.1,132.0,55d57c15b811988e7e3733a7df4e3adb
276,SW11 1EB,2,HSE,TERR,42.8447,10.6,16.1,18.3,5.5,7.7,73.0,bc9ec932ee13b6e1a61559206adc0f79
277,SW11 1EB,2,HSE,TERR,54.47989,10.5,16.1,18.6,5.6,8.1,69.0,bc9ec932ee13b6e1a61559206adc0f79
278,SW11 1EB,2,HSE,TERR,42.8608,10.6,15.8,18.2,5.2,7.6,72.0,bc9ec932ee13b6e1a61559206adc0f79
279,SW11 1EB,4,HSE,TERR,48.23956,12.3,19.4,22.7,7.1,10.4,121.0,16cf4933fc8e26251604312b52740628
280,SW11 2AJ,2,FLA,BLK,59.93506,14.0,22.1,30.2,8.1,16.2,62.0,9bae079abceaa7b08a39e48d544e006f
281,SW11 1EB,3,HSE,TERR,48.25525,12.2,20.7,22.9,8.5,10.7,123.0,16cf4933fc8e26251604312b52740628
282,SW11 1EB,3,HSE,TERR,60.30839,12.1,20.9,22.9,8.8,10.8,123.0,16cf4933fc8e26251604312b52740628
283,SW11 2AJ,2,FLA,CNV,50.52125,14.3,25.2,31.5,10.9,17.2,89.0,e3cbf8fc05638031734534f5a4cdd346
284,SW11 2AJ,4,FLA,CNV,71.69046,14.0,27.3,31.3,13.3,17.3,35.0,e3cbf8fc05638031734534f5a4cdd346
285,SW11 1EE,4,FLA,CNV,66.68499,15.3,23.0,28.5,7.7,13.2,100.0,b0f2c5a6cadd410cabb2c94a5e71f27d
286,SW11 2AJ,3,FLA,CNV,80.8525,14.0,27.0,31.6,13.0,17.6,84.0,e3cbf8fc05638031734534f5a4cdd346
287,SW11 1EE,2,FLA,CNV,96.34745,17.6,25.5,31.0,7.9,13.4,51.0,223f9309ed95ba8ba1724da1e3f1f437
288,SW11 2AL,3,FLA,CNV,78.22636,13.7,21.1,22.8,7.4,9.1,81.0,6ee52996c1cff77cf50723d3fea7aec1
289,SW11 2AL,2,FLA,CNV,92.27358,13.5,19.5,22.7,6.0,9.2,70.0,6ee52996c1cff77cf50723d3fea7aec1
290,SW11 2AL,3,FLA,CNV,66.49876,14.2,21.6,24.3,7.4,10.1,100.0,6ee52996c1cff77cf50723d3fea7aec1
291,SW11 1EE,2,FLA,CNV,96.34745,17.6,25.5,31.0,7.9,13.4,90.0,223f9309ed95ba8ba1724da1e3f1f437
292,SW11 2AL,2,FLA,CNV,59.63626,14.3,21.2,24.4,6.9,10.1,78.0,6ee52996c1cff77cf50723d3fea7aec1
293,SW11 1EE,2,FLA,CNV,69.9196,18.2,26.7,31.0,8.5,12.8,91.0,223f9309ed95ba8ba1724da1e3f1f437
294,SW11 2AQ,2,FLA,CNV,54.45969,18.5,30.7,33.1,12.2,14.6,93.0,cbc637dd096f4f1e31746986ea3e0be4
295,SW11 2AQ,1,FLA,CNV,55.96845,18.3,30.8,33.1,12.5,14.8,68.0,cbc637dd096f4f1e31746986ea3e0be4
296,SW11 1EE,2,FLA,CNV,98.141,16.9,27.2,30.1,10.3,13.2,46.0,223f9309ed95ba8ba1724da1e3f1f437
297,SW11 2AQ,3,FLA,CNV,56.89626,17.0,30.1,30.9,13.1,13.9,108.0,
298,SW11 2AQ,1,HSE,SEM,65.08374,17.6,30.2,31.5,12.6,13.9,62.0,6b276a220cd0542dd15ef79260a01f72
299,SW11 1EE,2,FLA,CNV,65.27999,18.3,29.8,31.0,11.5,12.7,51.0,223f9309ed95ba8ba1724da1e3f1f437
300,SW11 1EE,2,FLA,CNV,76.05375,18.1,28.1,31.0,10.0,12.9,82.0,223f9309ed95ba8ba1724da1e3f1f437
301,SW11 1EE,2,FLA,CNV,67.30475,18.0,24.3,31.0,6.3,13.0,49.0,223f9309ed95ba8ba1724da1e3f1f437
302,SW11 1EE,2,FLA,CNV,78.41198,17.8,25.0,30.9,7.2,13.1,51.0,223f9309ed95ba8ba1724da1e3f1f437
303,SW11 3AP,3,HSE,SEM,79.72195,3.7,9.5,14.0,5.8,10.3,167.0,f508a0476f3bad20ca3bfb13cf943cc1
304,SW11 2AQ,2,FLA,BLK,57.02249,17.9,30.1,33.6,12.2,15.7,96.0,df8ad548cae6f85261da5d19bbdc68a0
305,SW11 3AP,3,HSE,DET,24.937,3.7,8.7,15.1,5.0,11.4,64.0,57c1229eac1996d23254aaeccbbfec28
306,SW11 3AR,5,HSE,TERR,89.97324,3.7,11.2,14.6,7.5,10.9,224.0,d5b42b648528b047d41d2b6e278caeb8
307,SW11 3AR,4,HSE,TERR,73.76798,3.7,11.0,14.4,7.3,10.7,195.0,d5b42b648528b047d41d2b6e278caeb8
308,SW11 3AR,3,HSE,TERR,98.19506,3.7,10.9,14.8,7.2,11.1,138.0,978fadaf85b74b521fa861187d4b91bb
309,SW11 2AT,2,FLA,BLK,129.85751,5.0,13.5,17.0,8.5,12.0,55.0,a6e3c7f740c5ab005e1307b709755b6f
310,SW11 2AT,2,FLA,BLK,122.75374,5.1,13.7,16.7,8.6,11.6,53.0,a6e3c7f740c5ab005e1307b709755b6f
311,SW11 2AT,2,FLA,BLK,126.04751,5.1,13.6,16.5,8.5,11.4,51.0,a6e3c7f740c5ab005e1307b709755b6f
312,SW11 2AT,2,FLA,BLK,124.2025,5.1,13.2,16.5,8.1,11.4,46.0,a6e3c7f740c5ab005e1307b709755b6f
313,SW11 3AS,1,FLA,CNV,78.80233,3.4,15.7,18.4,12.3,15.0,60.0,74dbf7e1f04f566913dda81edaa4f7fc
314,SW11 2AT,2,FLA,BLK,124.2025,5.1,13.2,16.5,8.1,11.4,57.0,a6e3c7f740c5ab005e1307b709755b6f
315,SW11 2AU,4,FLA,BLK,136.1025,4.8,12.5,16.3,7.7,11.5,,d6905943711524c8e447c961ddacdc6a
316,SW11 1EH,0,FLA,BLK,247.75468,10.3,17.9,20.9,7.6,10.6,37.0,
317,SW11 2AU,2,FLA,BLK,132.34,4.9,12.3,16.3,7.4,11.4,50.0,d6905943711524c8e447c961ddacdc6a
318,SW11 3AS,5,HSE,TERR,67.3487,3.2,13.1,14.5,9.9,11.3,224.0,331d68c592c7ea672b2027bbdc3fbdb9
319,SW11 1EJ,2,FLA,CNV,65.2275,10.7,17.5,20.4,6.8,9.7,69.0,f886f5b769b866c58767dd93dec3f74f
320,SW11 1EJ,2,FLA,BLK,131.6225,11.3,18.4,21.8,7.1,10.5,67.0,f886f5b769b866c58767dd93dec3f74f
321,SW11 3AS,1,FLA,CNV,78.80233,3.4,15.7,18.4,12.3,15.0,48.0,74dbf7e1f04f566913dda81edaa4f7fc
322,SW11 1EJ,2,FLA,CNV,66.74,10.8,17.4,20.9,6.6,10.1,71.0,f886f5b769b866c58767dd93dec3f74f
323,SW11 1EJ,2,FLA,BLK,131.6225,11.3,18.4,21.8,7.1,10.5,70.0,f886f5b769b866c58767dd93dec3f74f
324,SW11 1EJ,1,FLA,CNV,84.096,12.4,19.5,24.6,7.1,12.2,55.0,f886f5b769b866c58767dd93dec3f74f
325,SW11 2AU,2,FLA,BLK,133.57124,5.0,13.1,19.9,8.1,14.9,53.0,d6905943711524c8e447c961ddacdc6a
326,SW11 1EN,2,HSE,TERR,61.2175,13.8,19.5,24.3,5.7,10.5,46.0,a755149f2aceab3b9daf130b44a34a26
327,SW11 2AU,2,FLA,BLK,132.32374,5.0,12.7,16.7,7.7,11.7,42.0,d6905943711524c8e447c961ddacdc6a
328,SW11 1EN,4,HSE,TERR,76.70613,15.4,22.3,25.1,6.9,9.7,156.0,3abc43aac09739ee55350a738273fc13
329,SW11 2AU,2,FLA,BLK,132.32374,5.0,12.7,16.7,7.7,11.7,49.0,d6905943711524c8e447c961ddacdc6a
330,SW11 2AU,2,FLA,BLK,132.32374,5.0,12.7,16.7,7.7,11.7,57.0,d6905943711524c8e447c961ddacdc6a
331,SW11 2AU,2,FLA,BLK,136.1025,4.8,12.5,16.3,7.7,11.5,54.0,d6905943711524c8e447c961ddacdc6a
332,SW11 1EN,3,HSE,TERR,73.76786,14.4,21.2,24.0,6.8,9.6,134.0,a755149f2aceab3b9daf130b44a34a26
333,SW11 2AU,2,FLA,BLK,132.32374,5.0,12.7,16.7,7.7,11.7,61.0,d6905943711524c8e447c961ddacdc6a
334,SW11 1EN,5,HSE,TERR,81.08698,15.6,21.7,25.1,6.1,9.5,161.0,3abc43aac09739ee55350a738273fc13
335,SW11 2AU,2,FLA,BLK,135.7175,4.9,13.0,17.0,8.1,12.1,55.0,d6905943711524c8e447c961ddacdc6a
336,SW11 1EN,5,HSE,TERR,65.93616,14.5,19.3,24.2,4.8,9.7,135.0,a755149f2aceab3b9daf130b44a34a26
337,SW11 2AU,2,FLA,BLK,135.7175,4.9,13.0,17.0,8.1,12.1,56.0,d6905943711524c8e447c961ddacdc6a
338,SW11 1EN,4,HSE,TERR,65.45429,14.7,22.1,23.8,7.4,9.1,132.0,a755149f2aceab3b9daf130b44a34a26
339,SW11 1EN,4,HSE,TERR,73.61661,13.9,19.5,24.4,5.6,10.5,150.0,a755149f2aceab3b9daf130b44a34a26
340,SW11 2AU,1,FLA,BLK,175.56126,4.8,13.0,16.2,8.2,11.4,55.0,d6905943711524c8e447c961ddacdc6a
341,SW11 3AX,0,FLA,BLK,99.79625,4.5,14.2,18.3,9.7,13.8,45.0,0520ffa9a300f76de6b00329ca619381
342,SW11 2AU,1,FLA,BLK,175.56126,4.8,13.0,16.2,8.2,11.4,55.0,d6905943711524c8e447c961ddacdc6a
343,SW11 1EN,4,HSE,TERR,62.88057,15.0,22.2,23.9,7.2,8.9,152.0,a755149f2aceab3b9daf130b44a34a26
344,SW11 2AX,1,FLA,BLK,435.73001,4.2,14.8,18.6,10.6,14.4,74.0,
345,SW11 3AZ,2,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,76.0,
346,SW11 3AZ,2,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,75.0,
347,SW11 1EN,5,HSE,TERR,67.71458,16.1,22.4,24.4,6.3,8.3,198.0,3abc43aac09739ee55350a738273fc13
348,SW11 3AZ,1,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,54.0,
349,SW11 3AZ,2,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,75.0,
350,SW11 1EN,3,HSE,TERR,65.03607,14.1,19.1,23.7,5.0,9.6,134.0,a755149f2aceab3b9daf130b44a34a26
351,SW11 1EN,2,FLA,CNV,62.88624,15.1,19.7,24.4,4.6,9.3,82.0,a755149f2aceab3b9daf130b44a34a26
352,SW11 3AZ,1,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,54.0,
353,SW11 1EN,4,HSE,TERR,75.18782,15.0,22.1,24.1,7.1,9.1,213.0,a755149f2aceab3b9daf130b44a34a26
354,SW11 3AZ,1,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,54.0,
355,SW11 2AX,1,FLA,BLK,435.73001,4.2,14.8,18.6,10.6,14.4,44.0,
356,SW11 3AZ,1,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,54.0,
357,SW11 1EN,1,FLA,CNV,58.30626,14.3,19.9,23.6,5.6,9.3,70.0,a755149f2aceab3b9daf130b44a34a26
358,SW11 3AZ,2,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,74.0,
359,SW11 2AX,1,FLA,BLK,435.73001,4.2,14.8,18.6,10.6,14.4,44.0,
360,SW11 3AZ,2,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,70.0,
361,SW11 3AZ,2,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,74.0,
362,SW11 3AZ,2,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,72.0,
363,SW11 2AX,1,FLA,BLK,435.73001,4.2,14.8,18.6,10.6,14.4,66.0,
364,SW11 3AZ,2,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,75.0,
365,SW11 1EN,2,FLA,CNV,88.67155,16.0,21.5,24.7,5.5,8.7,70.0,3abc43aac09739ee55350a738273fc13
366,SW11 3AZ,2,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,70.0,
367,SW11 3AZ,2,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,72.0,
368,SW11 3AZ,2,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,75.0,
369,SW11 3AZ,2,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,70.0,
370,SW11 2AX,1,FLA,BLK,435.73001,4.2,14.8,18.6,10.6,14.4,41.0,
371,SW11 3AZ,2,FLA,BLK,728.87283,4.4,19.6,21.4,15.2,17.0,72.0,
372,SW11 3AZ,1,HSE,SEM,69.83172,4.5,12.5,13.4,8.0,8.9,135.0,7752a0568dd4d41d65b5e3d68da9c8cb
373,SW11 1EP,2,FLA,CNV,94.18875,12.2,19.3,21.5,7.1,9.3,77.0,e7665b1602677ab6a3460505902eb321
374,SW11 1EP,2,FLA,CNV,92.78001,12.2,19.6,21.8,7.4,9.6,76.0,e7665b1602677ab6a3460505902eb321
375,SW11 1EP,2,FLA,CNV,90.11999,12.2,19.6,21.4,7.4,9.2,76.0,e7665b1602677ab6a3460505902eb321
376,SW11 1EP,2,FLA,CNV,90.11999,12.2,19.6,21.4,7.4,9.2,78.0,e7665b1602677ab6a3460505902eb321
377,SW11 1EP,2,FLA,CNV,90.40124,12.3,19.5,21.4,7.2,9.1,80.0,e7665b1602677ab6a3460505902eb321
378,SW11 1EP,3,FLA,CNV,90.34874,12.3,19.6,21.4,7.3,9.1,74.0,e7665b1602677ab6a3460505902eb321
379,SW11 1EP,3,FLA,CNV,90.34874,12.3,19.6,21.4,7.3,9.1,76.0,e7665b1602677ab6a3460505902eb321
380,SW11 1EP,2,FLA,CNV,116.9205,12.1,18.9,21.6,6.8,9.5,75.0,e7665b1602677ab6a3460505902eb321
381,SW11 1EP,2,FLA,CNV,60.86665,12.1,21.8,23.8,9.7,11.7,106.0,7bb015fd518898ea578d21bdd11a7586
382,SW11 1EP,2,FLA,CNV,67.08715,12.1,21.4,23.8,9.3,11.7,36.0,7bb015fd518898ea578d21bdd11a7586
383,SW11 1EQ,3,FLA,CNV,376.81605,10.4,19.0,25.9,8.6,15.5,153.0,dc652d0720ee60aedd5ff919f72fe6ee
384,SW11 1ER,3,HSE,TERR,52.435,10.2,14.9,17.3,4.7,7.1,87.0,e66276ff2833b41207e1b7e884a0614c
385,SW11 1ER,3,HSE,TERR,52.825,10.3,14.2,17.0,3.9,6.7,88.0,e66276ff2833b41207e1b7e884a0614c
386,SW11 1ER,2,HSE,TERR,45.68125,10.4,14.8,16.6,4.4,6.2,78.0,fe5c55ada2b4fcba02ce5e494407ab0b
387,SW11 3BH,2,FLA,CNV,66.68422,3.2,9.8,13.0,6.6,9.8,56.0,9ba6a548513dfc76bcd569cfb169df27
388,SW11 1ER,3,HSE,TERR,51.99375,10.3,15.2,17.3,4.9,7.0,88.0,e66276ff2833b41207e1b7e884a0614c
389,SW11 3BL,6,FLA,CNV,97.02109,2.5,12.1,16.5,9.6,14.0,49.0,fbe9a743e0bc3e92d4843ff64019a58b
390,SW11 3BL,3,FLA,CNV,117.5598,2.5,9.3,11.0,6.8,8.5,99.0,fbe9a743e0bc3e92d4843ff64019a58b
391,SW11 1ES,5,HSE,TERR,86.66486,10.0,16.5,17.6,6.5,7.6,213.0,55d57c15b811988e7e3733a7df4e3adb
392,SW11 1ES,3,FLA,CNV,50.35015,11.1,19.9,22.4,8.8,11.3,121.0,55d57c15b811988e7e3733a7df4e3adb
393,SW11 3BN,1,FLA,BLK,243.58432,2.8,14.5,16.7,11.7,13.9,40.0,654cc0877f4f18e646b04e93eca04cbe
394,SW11 3BN,1,FLA,BLK,243.58432,2.8,14.5,16.7,11.7,13.9,45.0,654cc0877f4f18e646b04e93eca04cbe
395,SW11 1ES,2,FLA,CNV,70.23569,10.5,19.1,22.1,8.6,11.6,57.0,55d57c15b811988e7e3733a7df4e3adb
396,SW11 1EU,2,FLA,CNV,69.66378,12.1,17.8,23.9,5.7,11.8,66.0,7bb015fd518898ea578d21bdd11a7586
397,SW11 1EW,2,FLA,CNV,42.25639,13.5,22.3,23.4,8.8,9.9,72.0,7f3afc0dfe0636d17bd09998ab350960
398,SW11 1EW,2,FLA,CNV,51.66693,13.7,21.3,23.6,7.6,9.9,74.0,7f3afc0dfe0636d17bd09998ab350960
399,SW11 2AX,1,FLA,BLK,435.73001,4.2,14.8,18.6,10.6,14.4,52.0,
400,SW11 1EW,2,FLA,CNV,45.93701,13.8,22.2,23.4,8.4,9.6,64.0,7f3afc0dfe0636d17bd09998ab350960
401,SW11 1EW,2,FLA,CNV,51.66693,13.7,21.3,23.6,7.6,9.9,68.0,7f3afc0dfe0636d17bd09998ab350960
